x,y,h
114.2120953,30.60574763,1
114.2120953,30.60754426,36
114.2120953,30.60934089,13
114.2120953,30.61113753,31
114.2120953,30.61473079,34
114.2120953,30.61652742,276
114.2120953,30.62012068,39
114.2120953,30.62191731,98
114.2120953,30.62371394,11
114.2141794,30.50693295,12
114.2141794,30.50872958,14
114.2141794,30.51052621,15
114.2141794,30.51232284,11
114.2141794,30.51411947,14
114.2141794,30.51591611,23
114.2141794,30.51771274,2
114.2141794,30.51950937,38
114.2141794,30.521306,4
114.2141794,30.52310263,2
114.2141794,30.52489926,3
114.2141794,30.52669589,51
114.2141794,30.52849252,9
114.2141794,30.53028915,5
114.2141794,30.53208578,11
114.2141794,30.53567904,6
114.2141794,30.55005209,6
114.2141794,30.55184872,22
114.2141794,30.55364535,17
114.2141794,30.55544198,4
114.2141794,30.55723861,62
114.2141794,30.55903524,13
114.2141794,30.56083187,123
114.2141794,30.5626285,39
114.2141794,30.56442513,53
114.2141794,30.56622176,27
114.2141794,30.56801839,18
114.2141794,30.56981502,31
114.2141794,30.57161165,77
114.2141794,30.57340828,6
114.2141794,30.58059481,54
114.2141794,30.58239144,14
114.2141794,30.58418807,72
114.2141794,30.5859847,5
114.2141794,30.58778133,48
114.2141794,30.58957796,5
114.2141794,30.59137459,35
114.2141794,30.59317122,13
114.2141794,30.59496785,22
114.2141794,30.59676448,42
114.2141794,30.59856111,137
114.2141794,30.60035774,121
114.2141794,30.60215437,77
114.2141794,30.603951,31
114.2141794,30.60574763,26
114.2141794,30.60934089,36
114.2141794,30.61293416,11
114.2141794,30.61473079,37
114.2141794,30.61652742,4
114.2141794,30.61832405,171
114.2141794,30.62012068,38
114.2141794,30.62191731,14
114.2162636,30.50693295,2
114.2162636,30.50872958,22
114.2162636,30.51052621,7
114.2162636,30.51232284,13
114.2162636,30.51411947,25
114.2162636,30.51591611,6
114.2162636,30.51771274,66
114.2162636,30.521306,8
114.2162636,30.52489926,27
114.2162636,30.52669589,44
114.2162636,30.52849252,14
114.2162636,30.53208578,9
114.2162636,30.53388241,5
114.2162636,30.53747567,8
114.2162636,30.5392723,6
114.2162636,30.54466219,14
114.2162636,30.54825546,1
114.2162636,30.55005209,41
114.2162636,30.55364535,149
114.2162636,30.55544198,25
114.2162636,30.55723861,123
114.2162636,30.55903524,54
114.2162636,30.5626285,2
114.2162636,30.56442513,25
114.2162636,30.56622176,16
114.2162636,30.56981502,71
114.2162636,30.57161165,52
114.2162636,30.57340828,6
114.2162636,30.57700154,8
114.2162636,30.57879818,19
114.2162636,30.58239144,7
114.2162636,30.58418807,157
114.2162636,30.5859847,59
114.2162636,30.58778133,17
114.2162636,30.59137459,17
114.2162636,30.59317122,141
114.2162636,30.59496785,18
114.2162636,30.59676448,44
114.2162636,30.59856111,17
114.2162636,30.60035774,92
114.2162636,30.60215437,86
114.2162636,30.603951,33
114.2162636,30.60574763,72
114.2162636,30.60754426,45
114.2162636,30.61113753,18
114.2162636,30.61293416,34
114.2162636,30.61832405,28
114.2162636,30.63269709,6
114.2183478,30.50333969,16
114.2183478,30.50513632,8
114.2183478,30.50693295,2
114.2183478,30.51052621,16
114.2183478,30.51232284,4
114.2183478,30.51591611,4
114.2183478,30.51771274,49
114.2183478,30.51950937,12
114.2183478,30.52310263,9
114.2183478,30.52489926,17
114.2183478,30.52669589,8
114.2183478,30.52849252,6
114.2183478,30.53028915,14
114.2183478,30.53208578,21
114.2183478,30.53388241,14
114.2183478,30.53567904,9
114.2183478,30.55005209,174
114.2183478,30.55364535,21
114.2183478,30.55544198,121
114.2183478,30.55723861,83
114.2183478,30.55903524,89
114.2183478,30.56083187,46
114.2183478,30.5626285,12
114.2183478,30.56622176,3
114.2183478,30.56981502,49
114.2183478,30.57520491,4
114.2183478,30.57879818,28
114.2183478,30.58239144,25
114.2183478,30.58418807,17
114.2183478,30.58778133,41
114.2183478,30.58957796,53
114.2183478,30.59137459,32
114.2183478,30.59317122,48
114.2183478,30.59496785,13
114.2183478,30.59856111,55
114.2183478,30.60215437,74
114.2183478,30.603951,9
114.2183478,30.60574763,18
114.2183478,30.60754426,17
114.2183478,30.60934089,44
114.2183478,30.61113753,22
114.2183478,30.61293416,2
114.2183478,30.61652742,2
114.2183478,30.61832405,16
114.2183478,30.62012068,8
114.2183478,30.63269709,1
114.220432,30.49974643,2
114.220432,30.50872958,17
114.220432,30.51232284,4
114.220432,30.51591611,38
114.220432,30.51771274,2
114.220432,30.521306,12
114.220432,30.52310263,7
114.220432,30.52489926,62
114.220432,30.52849252,1
114.220432,30.53028915,7
114.220432,30.53208578,11
114.220432,30.53388241,16
114.220432,30.53567904,2
114.220432,30.53747567,38
114.220432,30.54645883,4
114.220432,30.54825546,33
114.220432,30.55184872,3
114.220432,30.55364535,23
114.220432,30.55544198,76
114.220432,30.55723861,69
114.220432,30.55903524,51
114.220432,30.56083187,37
114.220432,30.5626285,44
114.220432,30.56442513,25
114.220432,30.56622176,24
114.220432,30.56801839,38
114.220432,30.56981502,47
114.220432,30.57161165,1
114.220432,30.57340828,1
114.220432,30.57520491,2
114.220432,30.57700154,59
114.220432,30.57879818,29
114.220432,30.58059481,6
114.220432,30.58239144,14
114.220432,30.58418807,28
114.220432,30.58778133,61
114.220432,30.58957796,49
114.220432,30.59137459,9
114.220432,30.59317122,12
114.220432,30.59496785,59
114.220432,30.59676448,86
114.220432,30.59856111,66
114.220432,30.60035774,25
114.220432,30.60215437,75
114.220432,30.603951,18
114.220432,30.60574763,67
114.220432,30.60754426,42
114.220432,30.60934089,59
114.220432,30.61293416,2
114.220432,30.61832405,8
114.220432,30.62191731,12
114.220432,30.62551057,2
114.220432,30.6273072,2
114.220432,30.62910383,4
114.220432,30.63090046,7
114.220432,30.63269709,6
114.2225161,30.4979498,3
114.2225161,30.50872958,4
114.2225161,30.51591611,48
114.2225161,30.51771274,2
114.2225161,30.51950937,16
114.2225161,30.521306,25
114.2225161,30.52489926,29
114.2225161,30.52669589,4
114.2225161,30.53208578,8
114.2225161,30.53388241,17
114.2225161,30.53567904,12
114.2225161,30.54466219,5
114.2225161,30.54645883,9
114.2225161,30.54825546,71
114.2225161,30.55364535,96
114.2225161,30.55723861,15
114.2225161,30.55903524,41
114.2225161,30.56083187,19
114.2225161,30.5626285,11
114.2225161,30.56442513,2
114.2225161,30.56622176,24
114.2225161,30.56801839,117
114.2225161,30.56981502,4
114.2225161,30.57340828,2
114.2225161,30.57520491,57
114.2225161,30.57700154,23
114.2225161,30.57879818,4
114.2225161,30.58059481,16
114.2225161,30.58239144,93
114.2225161,30.5859847,99
114.2225161,30.58778133,48
114.2225161,30.58957796,45
114.2225161,30.59137459,41
114.2225161,30.59317122,31
114.2225161,30.59496785,15
114.2225161,30.59676448,125
114.2225161,30.60035774,132
114.2225161,30.60215437,32
114.2225161,30.603951,34
114.2225161,30.60574763,8
114.2225161,30.60934089,53
114.2225161,30.61113753,112
114.2225161,30.61293416,12
114.2225161,30.61473079,63
114.2225161,30.61652742,6
114.2225161,30.61832405,6
114.2225161,30.62012068,22
114.2225161,30.62191731,2
114.2225161,30.62371394,5
114.2225161,30.62551057,31
114.2225161,30.6273072,6
114.2225161,30.62910383,2
114.2225161,30.63090046,6
114.2246003,30.4979498,6
114.2246003,30.49974643,15
114.2246003,30.50333969,3
114.2246003,30.50513632,4
114.2246003,30.50693295,7
114.2246003,30.50872958,11
114.2246003,30.51052621,15
114.2246003,30.51232284,11
114.2246003,30.51411947,8
114.2246003,30.51591611,2
114.2246003,30.51771274,13
114.2246003,30.52310263,12
114.2246003,30.52489926,2
114.2246003,30.52669589,22
114.2246003,30.52849252,14
114.2246003,30.53028915,4
114.2246003,30.53208578,14
114.2246003,30.53388241,16
114.2246003,30.53567904,29
114.2246003,30.53747567,3
114.2246003,30.54825546,167
114.2246003,30.55005209,44
114.2246003,30.55184872,34
114.2246003,30.55364535,76
114.2246003,30.55544198,89
114.2246003,30.55723861,112
114.2246003,30.5626285,3
114.2246003,30.56442513,14
114.2246003,30.56622176,16
114.2246003,30.56801839,74
114.2246003,30.56981502,5
114.2246003,30.57340828,17
114.2246003,30.57520491,42
114.2246003,30.57879818,2
114.2246003,30.58059481,31
114.2246003,30.58239144,46
114.2246003,30.58418807,71
114.2246003,30.58778133,54
114.2246003,30.58957796,12
114.2246003,30.59137459,22
114.2246003,30.59317122,55
114.2246003,30.59496785,116
114.2246003,30.59676448,36
114.2246003,30.59856111,82
114.2246003,30.60035774,26
114.2246003,30.60215437,16
114.2246003,30.603951,49
114.2246003,30.60574763,176
114.2246003,30.60754426,15
114.2246003,30.60934089,57
114.2246003,30.61473079,8
114.2246003,30.61832405,1
114.2246003,30.62012068,123
114.2246003,30.62191731,33
114.2246003,30.62371394,61
114.2246003,30.62551057,64
114.2246003,30.6273072,11
114.2266845,30.49615317,12
114.2266845,30.4979498,6
114.2266845,30.49974643,6
114.2266845,30.50333969,7
114.2266845,30.50513632,7
114.2266845,30.50693295,14
114.2266845,30.51052621,9
114.2266845,30.51232284,6
114.2266845,30.51411947,12
114.2266845,30.51591611,6
114.2266845,30.51771274,2
114.2266845,30.51950937,1
114.2266845,30.521306,128
114.2266845,30.52310263,22
114.2266845,30.52489926,4
114.2266845,30.52669589,38
114.2266845,30.52849252,55
114.2266845,30.53388241,2
114.2266845,30.5392723,3
114.2266845,30.54106893,2
114.2266845,30.54645883,9
114.2266845,30.54825546,39
114.2266845,30.55184872,7
114.2266845,30.55364535,66
114.2266845,30.55544198,84
114.2266845,30.55723861,65
114.2266845,30.55903524,48
114.2266845,30.56083187,3
114.2266845,30.5626285,9
114.2266845,30.56442513,3
114.2266845,30.56801839,71
114.2266845,30.56981502,2
114.2266845,30.57340828,18
114.2266845,30.57520491,29
114.2266845,30.57879818,44
114.2266845,30.58418807,34
114.2266845,30.5859847,22
114.2266845,30.58778133,32
114.2266845,30.58957796,25
114.2266845,30.59137459,4
114.2266845,30.59317122,18
114.2266845,30.59496785,9
114.2266845,30.59856111,31
114.2266845,30.60035774,38
114.2266845,30.60215437,88
114.2266845,30.603951,23
114.2266845,30.60574763,86
114.2266845,30.60754426,55
114.2266845,30.60934089,243
114.2266845,30.61293416,7
114.2266845,30.61473079,48
114.2266845,30.61652742,124
114.2266845,30.61832405,17
114.2266845,30.62012068,6
114.2266845,30.62191731,28
114.2266845,30.62371394,26
114.2266845,30.6273072,8
114.2266845,30.62910383,1
114.2266845,30.63090046,6
114.2266845,30.63269709,1
114.2266845,30.63449372,5
114.2266845,30.63629035,2
114.2287686,30.49974643,1
114.2287686,30.50513632,3
114.2287686,30.50693295,2
114.2287686,30.50872958,6
114.2287686,30.51232284,2
114.2287686,30.51411947,26
114.2287686,30.51771274,2
114.2287686,30.51950937,8
114.2287686,30.521306,7
114.2287686,30.52489926,26
114.2287686,30.52669589,14
114.2287686,30.52849252,55
114.2287686,30.53208578,8
114.2287686,30.54106893,2
114.2287686,30.54286556,4
114.2287686,30.54466219,4
114.2287686,30.54645883,8
114.2287686,30.54825546,14
114.2287686,30.55005209,44
114.2287686,30.55184872,51
114.2287686,30.55364535,162
114.2287686,30.55544198,17
114.2287686,30.55723861,48
114.2287686,30.55903524,41
114.2287686,30.56083187,9
114.2287686,30.56442513,64
114.2287686,30.56622176,84
114.2287686,30.56801839,26
114.2287686,30.56981502,2
114.2287686,30.57340828,51
114.2287686,30.57520491,26
114.2287686,30.57700154,8
114.2287686,30.57879818,69
114.2287686,30.58059481,26
114.2287686,30.58239144,51
114.2287686,30.5859847,29
114.2287686,30.58957796,53
114.2287686,30.59137459,69
114.2287686,30.59317122,143
114.2287686,30.59496785,81
114.2287686,30.59856111,37
114.2287686,30.60035774,14
114.2287686,30.60215437,116
114.2287686,30.603951,39
114.2287686,30.60934089,15
114.2287686,30.61113753,26
114.2287686,30.61473079,32
114.2287686,30.61652742,47
114.2287686,30.61832405,67
114.2287686,30.62371394,47
114.2287686,30.62551057,68
114.2287686,30.6273072,32
114.2287686,30.62910383,3
114.2287686,30.63449372,6
114.2287686,30.63629035,12
114.2308528,30.50333969,6
114.2308528,30.50513632,4
114.2308528,30.50872958,16
114.2308528,30.51052621,32
114.2308528,30.51411947,1
114.2308528,30.51771274,44
114.2308528,30.51950937,44
114.2308528,30.521306,7
114.2308528,30.52310263,17
114.2308528,30.52489926,37
114.2308528,30.52669589,13
114.2308528,30.52849252,16
114.2308528,30.53388241,23
114.2308528,30.54645883,4
114.2308528,30.54825546,8
114.2308528,30.55364535,71
114.2308528,30.55544198,71
114.2308528,30.55723861,62
114.2308528,30.5626285,4
114.2308528,30.56622176,17
114.2308528,30.56801839,11
114.2308528,30.57161165,4
114.2308528,30.57340828,12
114.2308528,30.57700154,5
114.2308528,30.57879818,21
114.2308528,30.58059481,49
114.2308528,30.58239144,94
114.2308528,30.58418807,22
114.2308528,30.58778133,36
114.2308528,30.59137459,7
114.2308528,30.59496785,19
114.2308528,30.59676448,42
114.2308528,30.59856111,14
114.2308528,30.603951,151
114.2308528,30.60574763,65
114.2308528,30.60754426,72
114.2308528,30.60934089,63
114.2308528,30.61113753,4
114.2308528,30.61293416,72
114.2308528,30.61473079,9
114.2308528,30.61652742,6
114.2308528,30.61832405,174
114.2308528,30.62012068,48
114.2308528,30.62191731,34
114.2308528,30.62371394,98
114.2308528,30.62551057,96
114.2308528,30.6273072,221
114.2308528,30.62910383,174
114.2308528,30.63090046,22
114.2308528,30.63269709,11
114.2308528,30.63449372,24
114.2308528,30.63629035,24
114.2308528,30.63808698,1
114.232937,30.49255991,8
114.232937,30.49615317,6
114.232937,30.4979498,6
114.232937,30.50154306,6
114.232937,30.50513632,11
114.232937,30.50693295,2
114.232937,30.51052621,17
114.232937,30.51232284,14
114.232937,30.51411947,4
114.232937,30.51591611,13
114.232937,30.51771274,67
114.232937,30.51950937,84
114.232937,30.521306,4
114.232937,30.52310263,6
114.232937,30.52489926,48
114.232937,30.53028915,14
114.232937,30.53208578,9
114.232937,30.5392723,2
114.232937,30.54286556,5
114.232937,30.54645883,8
114.232937,30.54825546,6
114.232937,30.55005209,15
114.232937,30.55184872,144
114.232937,30.55364535,45
114.232937,30.55544198,38
114.232937,30.55723861,46
114.232937,30.55903524,9
114.232937,30.56083187,3
114.232937,30.56442513,8
114.232937,30.56622176,98
114.232937,30.56801839,16
114.232937,30.56981502,11
114.232937,30.57161165,1
114.232937,30.57340828,33
114.232937,30.57520491,3
114.232937,30.57700154,34
114.232937,30.57879818,15
114.232937,30.58239144,45
114.232937,30.58418807,8
114.232937,30.5859847,16
114.232937,30.58778133,39
114.232937,30.58957796,24
114.232937,30.59137459,187
114.232937,30.59317122,17
114.232937,30.59496785,38
114.232937,30.59676448,31
114.232937,30.59856111,28
114.232937,30.60035774,146
114.232937,30.60215437,94
114.232937,30.603951,161
114.232937,30.60574763,143
114.232937,30.60754426,116
114.232937,30.60934089,64
114.232937,30.61113753,16
114.232937,30.61473079,21
114.232937,30.61652742,69
114.232937,30.61832405,72
114.232937,30.62012068,137
114.232937,30.62371394,35
114.232937,30.62551057,21
114.232937,30.6273072,31
114.232937,30.62910383,92
114.232937,30.63090046,6
114.232937,30.63269709,2
114.232937,30.63449372,16
114.232937,30.63629035,4
114.232937,30.63808698,7
114.2350211,30.49255991,8
114.2350211,30.50333969,64
114.2350211,30.50513632,14
114.2350211,30.50693295,26
114.2350211,30.51052621,5
114.2350211,30.51232284,22
114.2350211,30.51411947,2
114.2350211,30.51771274,3
114.2350211,30.521306,14
114.2350211,30.52310263,7
114.2350211,30.52489926,11
114.2350211,30.52669589,57
114.2350211,30.52849252,2
114.2350211,30.53028915,157
114.2350211,30.53388241,8
114.2350211,30.54645883,4
114.2350211,30.54825546,16
114.2350211,30.55005209,14
114.2350211,30.55184872,96
114.2350211,30.55364535,18
114.2350211,30.55544198,2
114.2350211,30.55723861,2
114.2350211,30.55903524,6
114.2350211,30.56442513,61
114.2350211,30.56622176,11
114.2350211,30.56801839,13
114.2350211,30.56981502,17
114.2350211,30.57161165,6
114.2350211,30.57340828,18
114.2350211,30.57700154,57
114.2350211,30.57879818,47
114.2350211,30.58059481,11
114.2350211,30.58239144,24
114.2350211,30.58418807,4
114.2350211,30.5859847,6
114.2350211,30.58957796,48
114.2350211,30.59137459,22
114.2350211,30.59496785,11
114.2350211,30.59676448,16
114.2350211,30.59856111,36
114.2350211,30.60035774,239
114.2350211,30.60215437,9
114.2350211,30.603951,176
114.2350211,30.60754426,84
114.2350211,30.60934089,84
114.2350211,30.61473079,35
114.2350211,30.61832405,36
114.2350211,30.62012068,47
114.2350211,30.62191731,152
114.2350211,30.62371394,36
114.2350211,30.62551057,67
114.2350211,30.6273072,9
114.2350211,30.62910383,21
114.2350211,30.63090046,35
114.2350211,30.63269709,26
114.2350211,30.63449372,14
114.2350211,30.63629035,35
114.2350211,30.63808698,3
114.2350211,30.63988361,6
114.2350211,30.64168025,1
114.2371053,30.50154306,2
114.2371053,30.50333969,6
114.2371053,30.50693295,31
114.2371053,30.51052621,12
114.2371053,30.51411947,1
114.2371053,30.51771274,34
114.2371053,30.51950937,6
114.2371053,30.52310263,6
114.2371053,30.52489926,8
114.2371053,30.52669589,38
114.2371053,30.53028915,28
114.2371053,30.53208578,37
114.2371053,30.53388241,35
114.2371053,30.54286556,1
114.2371053,30.54825546,2
114.2371053,30.55005209,2
114.2371053,30.55184872,88
114.2371053,30.55364535,6
114.2371053,30.55544198,145
114.2371053,30.55723861,8
114.2371053,30.56083187,2
114.2371053,30.5626285,11
114.2371053,30.56442513,38
114.2371053,30.56622176,12
114.2371053,30.56801839,16
114.2371053,30.56981502,27
114.2371053,30.57520491,23
114.2371053,30.57700154,75
114.2371053,30.57879818,95
114.2371053,30.58059481,16
114.2371053,30.58239144,27
114.2371053,30.58418807,6
114.2371053,30.5859847,21
114.2371053,30.58778133,28
114.2371053,30.58957796,68
114.2371053,30.59137459,4
114.2371053,30.59317122,24
114.2371053,30.59496785,1
114.2371053,30.59856111,27
114.2371053,30.60035774,94
114.2371053,30.60215437,55
114.2371053,30.603951,213
114.2371053,30.60574763,125
114.2371053,30.60754426,79
114.2371053,30.61113753,251
114.2371053,30.61293416,37
114.2371053,30.61832405,47
114.2371053,30.62012068,44
114.2371053,30.62191731,135
114.2371053,30.62371394,148
114.2371053,30.62551057,326
114.2371053,30.6273072,47
114.2371053,30.62910383,28
114.2371053,30.63090046,54
114.2371053,30.63269709,82
114.2371053,30.63449372,84
114.2371053,30.63629035,34
114.2371053,30.63808698,12
114.2371053,30.64168025,22
114.2371053,30.64527351,1
114.2391895,30.48717002,3
114.2391895,30.50154306,68
114.2391895,30.50333969,25
114.2391895,30.50513632,1
114.2391895,30.50693295,3
114.2391895,30.50872958,43
114.2391895,30.51052621,17
114.2391895,30.51411947,45
114.2391895,30.51591611,36
114.2391895,30.51950937,11
114.2391895,30.52489926,8
114.2391895,30.52669589,22
114.2391895,30.52849252,41
114.2391895,30.53028915,81
114.2391895,30.53208578,24
114.2391895,30.53388241,29
114.2391895,30.5392723,9
114.2391895,30.55184872,48
114.2391895,30.55364535,6
114.2391895,30.55544198,41
114.2391895,30.55723861,8
114.2391895,30.56083187,4
114.2391895,30.5626285,26
114.2391895,30.56442513,18
